ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
986529768,Today We Tube,Sculpture,Art,USD,2010-07-02,650.00,2010-05-26 19:14:20,700.00,successful,13,US,700.00,700.00,650.00
986530869,Helicon album,Music,Music,GBP,2017-03-18,1000.00,2017-02-16 10:29:40,1762.00,successful,65,GB,186.92,2198.43,1247.69
986531750,This Nightmare Kills Fascists - A Comics Anthology,Anthologies,Comics,USD,2017-07-14,20000.00,2017-06-14 18:00:18,21457.00,successful,500,US,944.00,21457.00,20000.00
986554759,Dinorwic Slate Quarry Photobook,Photography,Photography,GBP,2012-12-06,325.00,2012-11-06 19:26:12,26.00,failed,2,GB,41.67,41.62,520.30
986555482,DOLLS,Narrative Film,Film & Video,USD,2013-09-10,180000.00,2013-08-11 20:25:13,315.00,failed,10,US,315.00,315.00,180000.00
986556764,True Cubes | Crystal Clear Ice Cubes Made Simple,Drinks,Food,USD,2016-04-18,50000.00,2016-03-21 14:31:12,55791.00,successful,451,US,55791.00,55791.00,50000.00
986563084,Statue of Liberty: The Radiant Life,Music,Music,USD,2012-04-04,3500.00,2012-03-05 21:46:22,3510.00,successful,47,US,3510.00,3510.00,3500.00
986575584,Employee Engagement Forum,Web,Technology,AUD,2014-10-18,2000.00,2014-08-19 01:22:04,0.00,failed,0,AU,0.00,0.00,1758.71
986581538,Andrew's NEXT Music Video!,Rock,Music,USD,2013-06-14,250.00,2013-05-15 18:49:22,275.00,successful,10,US,275.00,275.00,250.00
986587662,"Forgive me, it really is just ""PMS""!",Fashion,Fashion,USD,2011-10-07,25000.00,2011-08-08 19:43:40,130.00,failed,3,US,130.00,130.00,25000.00
98659442,When Can I Afford X? Mobile App,Apps,Technology,USD,2017-11-29,500.00,2017-10-30 15:22:19,0.00,failed,0,US,0.00,0.00,500.00
986599303,Uncle Joe's American Kitchen ™,Food,Food,DKK,2017-05-26,500000.00,2017-04-26 12:11:51,0.00,canceled,0,DK,0.00,0.00,75226.43
986610680,"Spacegirl Battle 2122, a feminist retro sci-fi action film",Science Fiction,Film & Video,USD,2014-09-08,30000.00,2014-08-09 02:59:53,1633.22,failed,36,US,1633.22,1633.22,30000.00
986614843,"Packrack: the durable, customizable skate and surfboard rack",Product Design,Design,USD,2013-03-01,9500.00,2013-01-30 19:14:09,45.00,failed,1,US,45.00,45.00,9500.00
986616604,What awaits in Austin (Suspended),Photobooks,Photography,USD,2015-03-15,500.00,2015-02-13 02:16:21,1000.00,suspended,1,US,1000.00,1000.00,500.00
986621804,Plays Well With Others,Theater,Theater,USD,2012-05-15,1000.00,2012-04-19 18:18:17,230.00,failed,5,US,230.00,230.00,1000.00
98662507,Axis: A Collection Of Poetry - Prose And Proclamations,Poetry,Publishing,GBP,2017-05-23,950.00,2017-04-18 01:07:52,86.00,failed,5,GB,82.65,110.43,1219.89
986626774,The Secret Door,Children's Books,Publishing,USD,2014-09-15,5500.00,2014-08-16 00:04:57,270.00,failed,10,US,270.00,270.00,5500.00
986633939,Zenno - Home control powered by senses (Canceled),Gadgets,Technology,USD,2015-04-18,40000.00,2015-03-19 16:01:21,5865.00,canceled,71,US,5865.00,5865.00,40000.00
986640971,QikVin - Raising Wine Preservation to New Heights!,Gadgets,Technology,USD,2017-02-06,15000.00,2016-12-08 06:04:33,17144.00,successful,152,US,1965.00,17144.00,15000.00
986650120,"Rest in Peace, Albert Lively - based on award winning script",Shorts,Film & Video,USD,2014-04-09,2000.00,2014-03-19 13:20:35,3720.00,successful,38,US,3720.00,3720.00,2000.00
98665629,Cornwall Uncovered Map,Publishing,Publishing,GBP,2014-02-10,7000.00,2014-01-09 11:01:41,2613.00,failed,165,GB,4283.88,4365.99,11696.10
986658003,BAOBAB SUPERFOOD CHIA PUDDING MIX - IN 6 DISTINCT FLAVOURS,Food,Food,GBP,2016-05-04,15000.00,2016-03-30 17:40:24,2129.00,failed,67,GB,3031.82,3085.37,21738.19
986659063,Industrial Opus,Art,Art,USD,2014-03-08,500.00,2014-02-12 06:29:18,50.00,failed,1,US,50.00,50.00,500.00
986672853,UNDER ONE ROOF. Art for the Arts.,Public Art,Art,USD,2014-04-21,7000.00,2014-04-01 01:21:22,7741.00,successful,122,US,7741.00,7741.00,7000.00
986688767,Cirkits: a sewable electronics kit for kids!,Product Design,Design,USD,2015-02-15,15000.00,2015-01-16 15:11:08,12584.00,failed,154,US,12584.00,12584.00,15000.00
986690505,Get Lesa Silvermore's Album in Your Hands!,Indie Rock,Music,USD,2016-07-14,750.00,2016-05-15 17:23:46,1332.00,successful,29,US,1044.00,1332.00,750.00
986694087,Lem:  Secret Service Man DVD,Documentary,Film & Video,USD,2012-11-13,2500.00,2012-10-24 01:02:26,261.00,failed,9,US,261.00,261.00,2500.00
986698615,The Silence Shoot,People,Photography,USD,2015-12-17,1000.00,2015-10-20 03:46:08,187.00,failed,15,US,187.00,187.00,1000.00
986700346,Shannon Selig Records Dream Album in NASHVILLE!,Country & Folk,Music,USD,2012-12-16,18000.00,2012-10-23 03:08:00,19056.00,successful,96,US,19056.00,19056.00,18000.00
986707614,Memo Vs. El Diablo - a unique web comic opportunity,Comics,Comics,USD,2011-03-18,12500.00,2011-02-01 18:04:37,0.00,failed,0,US,0.00,0.00,12500.00
986716130,Beirut,Shorts,Film & Video,USD,2013-05-23,2000.00,2013-04-23 18:46:15,191.00,failed,7,US,191.00,191.00,2000.00
986716439,TheWrit (Black Sabbath Tributes),Rock,Music,USD,2012-01-28,20000.00,2011-12-29 19:46:19,0.00,failed,0,US,0.00,0.00,20000.00
986725153,Inovated 3D Telescope,3D Printing,Technology,USD,2015-05-01,3500.00,2015-04-15 18:13:58,1.00,failed,1,US,1.00,1.00,3500.00
986728507,Super Natural Kooking,Food Trucks,Food,USD,2014-09-25,60000.00,2014-08-25 18:24:24,35.00,failed,2,US,35.00,35.00,60000.00
986732927,A New Album from Red Pine Timber Co.,Country & Folk,Music,GBP,2017-04-09,10000.00,2017-03-09 21:57:41,10145.00,successful,87,GB,79.31,12722.76,12540.91
986743174,Fear Not The Path Of Truth: A Fallujah veteran's documentary,Documentary,Film & Video,USD,2013-09-28,7500.00,2013-08-29 21:32:01,7673.51,successful,120,US,7673.51,7673.51,7500.00
986749251,Transcend Running Academy,Webseries,Film & Video,CAD,2015-11-10,15000.00,2015-10-11 05:11:51,1035.00,failed,7,CA,796.52,777.90,11273.96
986759546,Robin Applewood's One-Man Show,Pop,Music,USD,2012-07-16,5500.00,2012-06-13 17:52:41,5615.00,successful,181,US,5615.00,5615.00,5500.00
986761792,WHITLEY HEIGHTS MUSIC,Music,Music,USD,2011-11-18,20000.00,2011-10-19 18:12:41,1935.00,failed,31,US,1935.00,1935.00,20000.00
986778480,Act One: The Series,Webseries,Film & Video,USD,2013-03-28,500.00,2013-03-12 23:19:42,650.00,successful,11,US,650.00,650.00,500.00
986781302,Incident Report [XX]-1128,Science Fiction,Film & Video,MXN,2017-04-08,35000.00,2017-03-09 22:01:22,0.00,canceled,0,MX,0.00,0.00,1882.23
986781438,Bald Warriors,Apparel,Fashion,USD,2014-11-28,5000.00,2014-10-29 16:00:26,441.00,failed,8,US,441.00,441.00,5000.00
986784594,"You, Me and That Guy",Plays,Theater,USD,2014-08-29,10000.00,2014-07-15 00:53:34,10041.00,successful,85,US,10041.00,10041.00,10000.00
986800328,Hand-drawn Stickers,Art,Art,USD,2014-09-28,200.00,2014-07-30 19:30:45,26.00,failed,3,US,26.00,26.00,200.00
986807244,"""That Weird Song"" The Link Wray Story (Canceled)",Documentary,Film & Video,USD,2014-06-27,225000.00,2014-05-13 00:34:31,186.00,canceled,6,US,186.00,186.00,225000.00
986815150,Reports from the Energy Battlegrounds,Web,Journalism,CAD,2015-03-15,50000.00,2015-02-13 20:45:30,80939.00,successful,574,CA,64077.06,63872.32,39457.07
986827880,Á Camilla,Art,Art,USD,2012-04-22,8000.00,2012-02-22 15:45:56,20.00,failed,1,US,20.00,20.00,8000.00
986830795,Traveling Time Share: The Westfalia Project,Technology,Technology,USD,2010-08-10,10000.00,2010-06-10 09:17:49,0.00,failed,0,US,0.00,0.00,10000.00
986839327,On the Road with Chicks Connect,Nonfiction,Publishing,USD,2013-02-20,27000.00,2013-01-21 18:53:44,576.00,failed,19,US,576.00,576.00,27000.00
986845597,Fell's Point- A Photo Journey (Canceled),Photography,Photography,USD,2013-10-07,10000.00,2013-09-17 20:17:53,0.00,canceled,0,US,0.00,0.00,10000.00
986846952,LiveMix Video Presentations,Software,Technology,USD,2015-12-17,5000.00,2015-11-02 18:24:29,100.00,failed,2,US,100.00,100.00,5000.00
986848985,STEELBATH GRAPHIX: Needs DTG printer (Canceled),Fashion,Fashion,USD,2012-02-09,6000.00,2012-01-05 10:08:53,0.00,canceled,0,US,0.00,0.00,6000.00
986851569,"The ""Genesis"" Project",Pop,Music,USD,2012-04-08,6500.00,2012-02-16 20:55:54,30.00,failed,2,US,30.00,30.00,6500.00
986854302,Unforgotten Hero,Nonfiction,Publishing,USD,2011-02-09,2200.00,2010-11-11 20:49:26,190.00,failed,8,US,190.00,190.00,2200.00
986859068,C.D. Electric Go-Kart Model D,DIY Electronics,Technology,USD,2015-06-02,12000.00,2015-04-23 18:58:45,0.00,failed,0,US,0.00,0.00,12000.00
986869763,The world's first wearable Power Walking training product..,Wearables,Technology,USD,2016-03-31,10000.00,2016-02-15 07:22:37,617.00,failed,11,US,617.00,617.00,10000.00
986873557,Nathan Allebach’s Debut Solo Album,Indie Rock,Music,USD,2016-04-29,2500.00,2016-03-30 02:00:06,2680.00,successful,48,US,2680.00,2680.00,2500.00
986883467,Creating a Portrait in Oil,Painting,Art,USD,2011-06-17,5500.00,2011-04-18 14:34:33,60.00,failed,1,US,60.00,60.00,5500.00
986886170,ASR2,Gadgets,Technology,AUD,2016-09-09,9900.00,2016-08-10 16:20:10,0.00,failed,0,AU,0.00,0.00,7519.37
986886257,SPITFIRE HERITAGE JACKET,Apparel,Fashion,GBP,2017-12-14,3750.00,2017-11-29 12:26:32,482.00,failed,4,GB,0.00,644.79,5016.52
986886810,Reclaim America with American Outpost,Architecture,Design,USD,2014-06-22,20000.00,2014-05-23 23:08:43,73.23,failed,2,US,73.23,73.23,20000.00
986887163,LASF Magazine- Year One,Publishing,Publishing,USD,2013-07-13,20000.00,2013-06-13 22:07:33,220.00,failed,3,US,220.00,220.00,20000.00
986893307,RIFT,Horror,Film & Video,USD,2016-05-10,5000.00,2016-03-11 21:00:25,3257.00,failed,21,US,3257.00,3257.00,5000.00
986900771,Tshirt Artist: SnipTease - Who Gives A Crop? USA TOUR,Fashion,Fashion,USD,2016-05-31,2400.00,2016-05-15 06:08:34,253.00,failed,10,US,253.00,253.00,2400.00
986919,Sky to Sky,Fiction,Publishing,USD,2016-07-18,15000.00,2016-06-18 19:41:22,30.00,failed,3,US,20.00,30.00,15000.00
986920509,News Jews Can Use / JBizTechValley.com,Web,Journalism,USD,2015-02-01,20000.00,2015-01-02 06:18:02,309.00,failed,10,US,309.00,309.00,20000.00
986929362,Weighted Compression Mittens,Product Design,Design,USD,2017-06-30,5000.00,2017-05-31 04:40:36,0.00,failed,0,US,0.00,0.00,5000.00
986929615,The Grove Hotel Project Pt.Deux,Photography,Photography,USD,2014-09-27,200.00,2014-09-17 06:36:18,15.00,failed,2,US,15.00,15.00,200.00
986930168,T-square Tees — Catfish: Instrument of Crime!,Apparel,Fashion,USD,2017-11-01,1000.00,2017-10-09 07:03:53,395.00,failed,8,US,225.00,395.00,1000.00
986933570,New ilumi Smartstrip,Hardware,Technology,USD,2016-08-08,50000.00,2016-07-06 14:53:17,64614.00,successful,541,US,27330.00,64614.00,50000.00
986935436,Sky pics,Photography,Photography,USD,2015-04-10,600.00,2015-03-11 16:44:13,0.00,failed,0,US,0.00,0.00,600.00
9869360,Angel Light Celebration,Children's Books,Publishing,USD,2012-01-08,5000.00,2011-12-09 23:33:03,100.00,failed,1,US,100.00,100.00,5000.00
986947693,High Plains Heritage Project,Documentary,Film & Video,USD,2014-06-06,11750.00,2014-05-08 22:44:23,12175.00,successful,128,US,12175.00,12175.00,11750.00
986948257,peanut butter and jelly........,Narrative Film,Film & Video,USD,2012-01-27,11500.00,2011-12-13 00:43:20,0.00,failed,0,US,0.00,0.00,11500.00
986975239,Dead Mans Bible,Film & Video,Film & Video,USD,2015-04-06,35000.00,2015-03-07 00:17:45,0.00,failed,0,US,0.00,0.00,35000.00
986975272,Bob Roark's Bedroom Bummers,Fiction,Publishing,USD,2015-01-11,3500.00,2014-12-09 16:46:51,3703.00,successful,79,US,3703.00,3703.00,3500.00
986984763,serena+swim,Fashion,Fashion,USD,2014-09-15,17000.00,2014-09-01 17:51:38,19114.00,successful,90,US,19114.00,19114.00,17000.00
986989645,"TWICE UPON A TIME, animated short",Animation,Film & Video,CAD,2015-09-27,15000.00,2015-08-31 21:13:39,15270.99,successful,194,CA,11567.88,11534.85,11330.16
986989876,Global Coin Exchange you'll be glad you did!!! (Canceled),Web,Technology,USD,2014-08-07,500000.00,2014-07-08 03:08:10,0.00,canceled,0,US,0.00,0.00,500000.00
986990116,The Art of Cosplay,Art Books,Publishing,CAD,2015-05-26,4000.00,2015-04-26 00:48:23,4250.00,successful,56,CA,3494.34,3415.58,3214.66
987023068,I-JUMP (Next Gen) with Benefits,Gadgets,Technology,USD,2016-07-29,6000.00,2016-06-24 21:06:04,664.00,canceled,6,US,164.00,664.00,6000.00
987025887,Who Is Jzanell,Pop,Music,USD,2012-04-28,12000.00,2012-03-29 17:31:03,15.00,failed,1,US,15.00,15.00,12000.00
987026141,"Eighth of a hundred thousand ... Film Project ""Wildnis""",Experimental,Film & Video,EUR,2016-06-05,12500.00,2016-05-14 23:39:32,12569.00,successful,24,DE,14293.58,14208.04,14130.04
987032749,The Shirt of Frankenstein,Graphic Design,Design,USD,2012-04-01,2000.00,2012-02-01 22:29:22,2179.74,successful,43,US,2179.74,2179.74,2000.00
987033974,Eagle Scout Project - Veterans Memorial Beautification,Architecture,Design,USD,2016-07-22,930.00,2016-07-02 21:17:18,1126.00,successful,30,US,275.00,1126.00,930.00
987040778,KEFIRKO - Home made probiotic,Drinks,Food,USD,2014-12-05,30000.00,2014-11-05 16:33:05,52694.00,successful,1137,US,52694.00,52694.00,30000.00
987047824,SEX-DRUGS-THUGS - UNTOLD TRUTH BEHIND NY JAIL CORRUPTION,Nonfiction,Publishing,USD,2015-08-19,5000.00,2015-07-05 03:26:14,100.00,failed,6,US,100.00,100.00,5000.00
987049275,CRISIS...While America Slept,Fiction,Publishing,USD,2016-08-11,20000.00,2016-07-12 20:15:00,0.00,failed,0,US,0.00,0.00,20000.00
987055746,Jenny Weaver - Debut Album,Country & Folk,Music,USD,2012-07-14,6000.00,2012-06-14 17:00:55,11285.00,successful,132,US,11285.00,11285.00,6000.00
987061659,AquaGenie: The World's Smartest Water Bottle,Gadgets,Technology,USD,2017-05-25,75000.00,2017-04-19 17:39:03,78971.00,successful,696,US,13304.00,78971.00,75000.00
987063934,Leonardo da Vinci -Notebook Illustrations (Vol. 1),Art,Art,CAD,2018-01-26,600.00,2017-12-27 20:16:36,498.00,live,4,CA,144.70,397.80,479.27
987064399,Hammersmith Steampunk Engraved Leather Products (Canceled),Accessories,Fashion,USD,2014-09-04,5000.00,2014-08-05 00:08:15,275.00,canceled,8,US,275.00,275.00,5000.00
987072501,MashaO Design in 1st Independent Show @Bellevue Fashion Week,Fashion,Fashion,USD,2012-08-01,8000.00,2012-07-20 20:09:42,100.00,failed,2,US,100.00,100.00,8000.00
987076125,Noteworthy Chocolates - Your message engraved in chocolate,Food,Food,USD,2016-05-16,27000.00,2016-04-14 12:53:39,28450.00,successful,390,US,28450.00,28450.00,27000.00
987078165,Rift Jumper,Tabletop Games,Games,USD,2018-01-03,10000.00,2017-12-04 05:33:06,100.00,canceled,5,US,20.00,100.00,10000.00
987087079,FEAZER,Design,Design,USD,2016-03-29,100000.00,2016-02-17 16:23:39,23890.00,failed,155,US,23890.00,23890.00,100000.00
987088394,Saldivar Codex 4: Santiago de Murcia (Part 1),Classical Music,Music,MXN,2017-11-22,70000.00,2017-10-23 01:17:58,2600.00,failed,8,MX,47.38,139.66,3760.21
987092584,"Ay, Lola goes to Paris Fashion Week",Fashion,Fashion,GBP,2014-01-25,9200.00,2013-12-16 15:08:05,401.00,failed,15,GB,653.56,659.88,15139.30
987097277,Mercy Fists Album,Music,Music,USD,2011-12-23,3000.00,2011-10-24 09:16:19,80.00,failed,3,US,80.00,80.00,3000.00
987098608,Faceeo | Educating families on special needs & disabilities.,Periodicals,Publishing,USD,2016-04-05,65000.00,2016-03-06 08:44:50,0.00,canceled,0,US,0.00,0.00,65000.00
987140261,Zombie Love Film,Shorts,Film & Video,USD,2013-01-24,7500.00,2012-12-10 20:43:04,2700.00,failed,37,US,2700.00,2700.00,7500.00
987140342,Shadows,Art,Art,USD,2013-06-15,1500.00,2013-05-16 07:39:24,2715.00,successful,69,US,2715.00,2715.00,1500.00
987148767,Kickstart for better content! (Canceled),Video Games,Games,GBP,2014-04-09,400.00,2014-02-18 21:47:20,0.00,canceled,0,GB,0.00,0.00,669.25
987156350,Just Gym Fitness,Apps,Technology,GBP,2014-06-04,20000.00,2014-05-05 18:56:07,0.00,failed,0,GB,0.00,0.00,33650.77
987167856,Nova: the wireless flash for better iPhone & Android photos,Product Design,Design,USD,2013-10-07,25000.00,2013-09-04 13:02:41,85480.67,successful,1546,US,85480.67,85480.67,25000.00
987184988,Pumpkin Dice! Plus Pumkins Vs Ghosts the Game,Tabletop Games,Games,USD,2016-11-05,1500.00,2016-10-14 19:52:17,3322.00,successful,137,US,1557.00,3322.00,1500.00
987195165,Seriously Good Security for Small Business Information,Technology,Technology,USD,2015-09-28,17500.00,2015-08-29 03:46:31,50.00,failed,1,US,50.00,50.00,17500.00
987200106,Cake Placid...a unique cake design studio and bakery in the Adirondacks,Food,Food,USD,2010-05-31,1500.00,2010-04-11 03:56:51,435.00,failed,22,US,435.00,435.00,1500.00
987207728,Pointless Pleading Project Band Equipment,Metal,Music,USD,2014-09-01,1200.00,2014-07-28 21:06:01,2.00,failed,1,US,2.00,2.00,1200.00
987215297,BioCurious: A Hackerspace for Biotech.  The Community Lab for Citizen Science,Technology,Technology,USD,2010-09-24,30000.00,2010-06-26 20:46:21,35319.90,successful,239,US,35319.90,35319.90,30000.00
987216174,"""The People and The Olive"" Feature-length Documentary",Documentary,Film & Video,USD,2012-10-08,6000.00,2012-08-09 21:25:12,6155.00,successful,110,US,6155.00,6155.00,6000.00
98721810,"Let's create my first album ""BOYS WILL BE BOYS""!",Pop,Music,USD,2016-02-06,7500.00,2016-01-07 01:58:33,0.00,failed,0,US,0.00,0.00,7500.00
987224237,Hexogen - A Game that's Taking Roblox to a New Level,Video Games,Games,USD,2017-02-05,1000.00,2017-02-01 23:22:11,1005.00,successful,1,US,0.00,1005.00,1000.00
987224331,We Need To Talk - A Short Film,Drama,Film & Video,AUD,2016-09-05,20000.00,2016-08-06 01:57:34,270.00,failed,7,AU,45.68,205.07,15190.64
987229583,Berlin - Chicago Kaleidoscope Cultures Connecting,Mixed Media,Art,USD,2011-06-23,5050.00,2011-05-24 01:19:00,1905.00,failed,11,US,1905.00,1905.00,5050.00
987251769,"Swagmark, the Transmedia Paper Airplane",Mixed Media,Art,USD,2014-04-09,1000.00,2014-02-08 20:20:47,1005.00,successful,16,US,1005.00,1005.00,1000.00
98725785,Philippe Halsman Monument,Sculpture,Art,USD,2011-05-22,5000.00,2011-04-18 01:58:32,0.00,failed,0,US,0.00,0.00,5000.00
987260660,The Dark Ages (Canceled),Thrillers,Film & Video,GBP,2015-03-24,6000.00,2015-02-22 01:36:16,3779.00,canceled,20,GB,5829.82,5621.42,8925.25
987272775,Goat Milk?,Fashion,Fashion,USD,2012-09-29,500.00,2012-09-04 22:53:57,373.00,failed,18,US,373.00,373.00,500.00
987276465,FakesNews - The Internet's Incredulous Information Antivirus,Technology,Technology,GBP,2017-04-30,20000.00,2017-04-13 12:20:54,12.00,failed,3,GB,31.21,15.53,25878.91
987279878,"Sunset on the River Styx, a feature-length horror movie",Horror,Film & Video,USD,2016-03-17,60000.00,2016-02-16 16:03:25,60290.00,successful,778,US,60290.00,60290.00,60000.00
987282711,Woodson Tek Media Network,Fine Art,Photography,USD,2017-01-03,100000.00,2016-11-03 23:51:09,0.00,canceled,0,US,0.00,0.00,100000.00
987286895,The Installed Intelligence Series,Fiction,Publishing,USD,2017-05-31,500.00,2017-05-01 20:38:50,15.00,failed,1,US,0.00,15.00,500.00
987289081,Coming Home: A Burning Man Tribute to Our Friend Scott,Art,Art,USD,2012-08-20,4000.00,2012-08-02 18:25:40,0.00,failed,0,US,0.00,0.00,4000.00
987299302,Pine Tree,Shorts,Film & Video,USD,2014-01-05,3990.00,2013-12-11 18:00:21,4060.00,successful,109,US,4060.00,4060.00,3990.00
987302086,Epic Needlepoint Tapestry (One Stitch: Section U052),Crafts,Crafts,USD,2011-09-12,643.50,2011-08-13 23:28:03,71.00,canceled,7,US,71.00,71.00,643.50
987306733,Rei's illustrations,Illustration,Art,EUR,2015-10-09,850.00,2015-09-09 21:17:54,223.00,failed,8,ES,248.95,253.37,965.77
987308438,Eggshell Art,Sculpture,Art,USD,2014-07-19,1000.00,2014-06-19 00:20:07,1077.00,successful,10,US,1077.00,1077.00,1000.00
987312669,Rotao,Video Games,Games,USD,2012-07-09,45000.00,2012-06-09 00:42:13,176.00,failed,5,US,176.00,176.00,45000.00
987317165,"Rotational Imagery - A New ""Spin"" on Art and Photography",Fine Art,Photography,USD,2016-08-21,5000.00,2016-07-23 21:45:52,1797.00,failed,30,US,1549.00,1797.00,5000.00
987326055,Highway 101 Polaroid Adventure,Places,Photography,USD,2016-10-01,1200.00,2016-09-15 20:40:45,1787.00,successful,34,US,55.00,1787.00,1200.00
987336992,The Maze of Games Audiobook Narrated by Wil Wheaton,Puzzles,Games,USD,2014-08-07,5000.00,2014-07-21 23:00:58,25000.00,successful,497,US,25000.00,25000.00,5000.00
987368393,Dove Jones - Debut EP!,Blues,Music,GBP,2017-04-11,19669.00,2017-03-28 12:57:36,1662.00,failed,6,GB,75.16,2084.30,24666.73
987371501,Dwell at the Bell (Startup Fund) (Canceled),Music,Music,USD,2016-07-06,15000.00,2016-05-07 21:52:54,700.00,canceled,2,US,700.00,700.00,15000.00
987371622,Cedarville Enactus Concert Series w/About a Mile,Faith,Music,USD,2015-03-02,4000.00,2015-02-11 20:39:58,242.00,failed,15,US,242.00,242.00,4000.00
987371750,The USB Pranker Module For Home & Workplace Shenanigans!,DIY Electronics,Technology,CAD,2015-12-06,1200.00,2015-11-06 19:40:30,1322.00,successful,24,CA,1005.84,967.51,878.22
987373007,Michael A. Arnzen's Fridge of the Damned magnetic word kit,Poetry,Publishing,USD,2013-02-02,1500.00,2013-01-03 00:58:22,3031.00,successful,111,US,3031.00,3031.00,1500.00
987380680,Healing Lip Power in a Pencil,Design,Design,USD,2016-08-08,50000.00,2016-06-24 23:04:33,20.00,failed,1,US,20.00,20.00,50000.00
987382794,Daisy's Writing A Book!,Art Books,Publishing,USD,2010-08-11,2000.00,2010-06-21 22:17:17,505.00,failed,15,US,505.00,505.00,2000.00
98738689,Thou$and$ Earned 3D Printing (Canceled),Art Books,Publishing,CAD,2015-09-13,6500.00,2015-08-14 14:53:40,0.00,canceled,0,CA,0.00,0.00,4989.64
98738864,Extreme Weather Photo Expedition and Documentary,Photography,Photography,USD,2012-08-15,32000.00,2012-07-16 21:36:29,5.00,failed,1,US,5.00,5.00,32000.00
987391604,Unique one off original paintings and drawings,Painting,Art,GBP,2014-04-13,60.00,2014-04-03 23:32:28,200.00,successful,8,GB,332.66,336.16,100.85
987392045,Angel Held Candles,Candles,Crafts,USD,2016-02-22,575.00,2016-01-08 21:56:56,180.00,failed,5,US,180.00,180.00,575.00
987393939,The Icon's Family,Web,Technology,EUR,2016-06-08,16000.00,2016-05-09 16:39:58,408.00,failed,16,ES,465.32,461.20,18086.45
987394416,"play:ground, an Adventure Playground in NYC",Public Art,Art,USD,2016-03-31,25000.00,2016-03-01 02:44:12,30559.00,successful,535,US,30559.00,30559.00,25000.00
987398425,Tactical Paintball (Canceled),Video Games,Games,USD,2012-07-17,115000.00,2012-06-02 00:56:48,17.00,canceled,2,US,17.00,17.00,115000.00
987400548,Lord of the Dead - an asymmetrical hex & counter microgame,Tabletop Games,Games,USD,2015-05-25,900.00,2015-04-24 19:39:06,20532.20,successful,2201,US,20532.20,20532.20,900.00
987409986,Live Forever Manual - 101 Tips on How to Live Forever,Nonfiction,Publishing,GBP,2015-12-06,10000.00,2015-11-06 11:51:48,326.00,failed,18,GB,501.53,494.14,15157.72
987411839,The Northam Film and Music Festival,Film & Video,Film & Video,USD,2015-03-30,1000.00,2015-01-29 02:21:17,1165.00,successful,15,US,1165.00,1165.00,1000.00
987421860,Taking Them To The Roof! Overcoming Obstacles!,Nonfiction,Publishing,USD,2016-06-23,664.00,2016-05-24 23:25:35,105.00,failed,3,US,105.00,105.00,664.00
987430261,Eat Your Yard: Edible Landscapes for Everyone,Farms,Food,USD,2015-03-12,3000.00,2015-02-10 15:08:53,902.00,failed,26,US,902.00,902.00,3000.00
987441663,CKY Hellview Concert - Short Horror Film/Commercial and Website,Shorts,Film & Video,USD,2010-10-15,5000.00,2010-07-21 08:29:08,575.00,failed,2,US,575.00,575.00,5000.00
98744618,Vinyl for Dancing Pigeons!,Music,Music,SEK,2016-04-16,33000.00,2016-03-17 13:42:54,1105.00,undefined,0,"N,0""",,136.19,4067.35
98744981,Bejeweling Site Words,Games,Games,USD,2015-12-03,3000.00,2015-11-03 11:57:31,0.00,failed,0,US,0.00,0.00,3000.00
987450227,Teddy Terror (Canceled),Games,Games,EUR,2015-05-17,3000.00,2015-04-17 18:52:00,1155.00,canceled,14,NL,1236.04,1289.44,3349.19
987463328,Power in Numbers App,Apps,Technology,USD,2014-10-07,10000.00,2014-08-08 22:53:16,1.00,failed,1,US,1.00,1.00,10000.00
98747038,Splash Deck (relaunch),Playing Cards,Games,CAD,2015-05-16,3500.00,2015-04-06 17:34:56,2333.00,failed,112,CA,1868.51,1912.30,2868.85
987470632,Poetry Isn't Dead!,Poetry,Publishing,USD,2015-02-13,2000.00,2015-01-14 21:26:56,0.00,failed,0,US,0.00,0.00,2000.00
987473802,"Create the animated short film ""KIWITO""",Animation,Film & Video,USD,2014-06-12,15000.00,2014-04-28 21:20:52,10.00,failed,2,US,10.00,10.00,15000.00
987475071,Not My Style - How a Fashion App Can Change the World,Fashion,Fashion,GBP,2015-12-19,20000.00,2015-11-15 00:06:42,23079.00,successful,265,GB,35110.91,34410.83,29820.04
987476626,Splitting Lanes,Film & Video,Film & Video,USD,2013-08-08,25000.00,2013-07-09 13:33:14,1136.00,failed,28,US,1136.00,1136.00,25000.00
987482440,REGGAE SHOWREEL,Music,Music,GBP,2017-01-20,250000.00,2016-12-21 16:09:25,0.00,failed,0,GB,0.00,0.00,306944.31
987490071,"Daughter of Zion's Sophomore Album - ""Who Am I""",Jazz,Music,USD,2010-08-15,5000.00,2010-06-15 23:24:12,365.00,failed,11,US,365.00,365.00,5000.00
987492463,Political Revolution by the Lyrical Terrorist CANNIBAL POET!,R&B,Music,GBP,2014-09-20,1000.00,2014-08-21 01:26:46,30.00,canceled,1,GB,50.16,48.93,1630.84
987499078,Spästival 2015 verwirklichen,Art,Art,EUR,2015-07-20,300.00,2015-06-29 18:17:23,741.00,successful,34,DE,827.54,810.58,328.17
987507745,"Erin, Owen, and the Loch Ness Monster",Animation,Film & Video,USD,2015-07-24,8000.00,2015-06-16 20:51:14,40.00,failed,2,US,40.00,40.00,8000.00
