ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,
980052352,Summer In Alaska,Photography,Photography,USD,2012-05-19,500.00,2012-03-20 20:32:32,25.00,failed,1,US,25.00,25.00,500.00,
980057849,The Penned Guin - Treasury Edition,Graphic Novels,Comics,GBP,2017-02-05,400.00,2017-01-06 17:52:49,1014.00,successful,48,GB,532.90,1263.66,498.49,
980059334,T&T BBQ Sauce,Small Batch,Food,USD,2016-02-23,4500.00,2016-01-24 23:17:29,350.00,failed,11,US,350.00,350.00,4500.00,
980063499,Steampunk Jewelry Featuring Vintage Watch Mechanisms,Jewelry,Fashion,USD,2017-07-27,1000.00,2017-06-27 15:47:57,1009.00,successful,30,US,146.00,1009.00,1000.00,
980065993,KUAI - World's First Multisport Biometric Headphones,Wearables,Technology,GBP,2015-07-09,40000.00,2015-06-09 20:01:17,75517.00,successful,752,GB,115280.46,117184.18,62070.36,
980077167,ChargeSAFE - A Breakaway Laptop Power Connector,Technology,Technology,USD,2012-03-18,30000.00,2012-01-18 05:46:18,14497.00,failed,95,US,14497.00,14497.00,30000.00,
98008210,Scott Southworth is almost done with his second CD-pre-sell,Music,Music,USD,2011-03-24,1450.00,2011-02-22 22:44:26,415.00,failed,11,US,415.00,415.00,1450.00,
980083063,The Silver Unicorn: An Illustrated Adventure Children's Book,Illustration,Art,CAD,2016-12-02,15000.00,2016-11-15 17:08:49,642.00,failed,14,CA,0.00,482.60,11275.65,
980087802,Cry of the Mountain to Edinburgh Fringe,Theater,Theater,USD,2011-07-27,5800.00,2011-06-27 14:22:50,6056.00,successful,109,US,6056.00,6056.00,5800.00,
980094302,The Bottle Popper (Canceled),Product Design,Design,USD,2013-03-28,3500.00,2013-02-11 21:00:02,1122.00,canceled,30,US,1122.00,1122.00,3500.00,
980094386,StillLine: We Are All Asleep,Rock,Music,USD,2012-09-24,4000.00,2012-08-20 22:45:14,5000.00,successful,81,US,5000.00,5000.00,4000.00,
980095986,Mobile Fashion Week,Fashion,Fashion,USD,2013-06-30,5000.00,2013-05-31 14:17:27,35.00,failed,2,US,35.00,35.00,5000.00,
980096608,$2 Original Illustrations (Canceled),Illustration,Art,USD,2015-05-21,3000.00,2015-04-21 23:14:33,970.00,canceled,85,US,970.00,970.00,3000.00,
980107797,Reflect (Canceled),Product Design,Design,USD,2013-07-05,90000.00,2013-06-15 18:07:50,1687.00,canceled,55,US,1687.00,1687.00,90000.00,
980113792,Tolento's Grille (Canceled),Restaurants,Food,USD,2014-12-08,45000.00,2014-10-24 00:50:26,100.00,canceled,1,US,100.00,100.00,45000.00,
980115495,Worcester Runs Boston,People,Photography,USD,2015-04-02,2000.00,2015-03-16 22:31:49,2025.00,successful,23,US,2025.00,2025.00,2000.00,
980119989,Redemption Street: Manifest Ave 2 (Canceled),Action,Film & Video,USD,2015-07-08,3500.00,2015-05-09 04:59:37,0.00,canceled,0,US,0.00,0.00,3500.00,
980120338,GREGORY LIONS records!,Pop,Music,USD,2016-05-31,30000.00,2016-05-01 16:37:00,0.00,failed,0,US,0.00,0.00,30000.00,
980121691,"Modern Press: cold, raw, juice. Farm to bottle delivery.",Food,Food,USD,2014-01-12,7500.00,2013-12-13 22:05:52,7900.00,successful,17,US,7900.00,7900.00,7500.00,
980124952,TAXI MAGNET - Attracts Cabs to YOU!  #LetsLightUpOurCity,Gadgets,Technology,USD,2014-10-09,4950.00,2014-09-09 14:44:28,1181.00,failed,27,US,1181.00,1181.00,4950.00,
980128186,Smoked Tacos,Farmer's Markets,Food,USD,2014-08-08,4000.00,2014-07-15 00:54:51,0.00,failed,0,US,0.00,0.00,4000.00,
980133803,Customizable Luxury Cases for iPhone 6 & 6 PLUS,Product Design,Design,USD,2014-11-14,25000.00,2014-10-15 18:29:05,5326.00,failed,30,US,5326.00,5326.00,25000.00,
980134707,Ethical Heavy Metal Record Label Launch!,Metal,Music,GBP,2017-11-21,5000.00,2017-10-22 16:08:31,151.00,failed,7,GB,101.61,201.24,6663.47,
980138254,Chris Pierre EP - First EP,Hip-Hop,Music,USD,2016-09-25,3000.00,2016-08-26 21:15:25,12.00,failed,3,US,12.00,12.00,3000.00,
980143673,A Longfellow & Huffsmith Creation,Art,Art,USD,2015-12-14,77000.00,2015-11-14 23:45:41,0.00,failed,0,US,0.00,0.00,77000.00,
980151770,The Illuminator Laser Light (Canceled),Technology,Technology,USD,2013-11-12,200000.00,2013-09-17 02:52:58,20494.00,canceled,118,US,20494.00,20494.00,200000.00,
98015632,JOE,Narrative Film,Film & Video,USD,2012-05-29,135000.00,2012-03-30 03:36:42,1545.00,failed,18,US,1545.00,1545.00,135000.00,
980177334,Powering Kids With Music - Seed money for fundraising event,Indie Rock,Music,USD,2009-09-21,10000.00,2009-08-30 18:56:57,0.00,failed,0,US,0.00,0.00,10000.00,
980177559,ArduSat - Your Arduino Experiment in Space,Space Exploration,Technology,USD,2012-07-15,35000.00,2012-06-15 07:42:31,106330.39,successful,676,US,106330.39,106330.39,35000.00,
98017867,Susan Gapka: A Documentary Film,Film & Video,Film & Video,CAD,2015-08-06,24000.00,2015-07-07 16:08:46,24184.00,successful,162,CA,19188.02,18486.47,18345.82,
980179029,Poetry Moments in Life,Poetry,Publishing,USD,2013-09-09,3000.00,2013-07-19 15:45:12,0.00,failed,0,US,0.00,0.00,3000.00,
980180857,Fear Of The Dark,Fiction,Publishing,GBP,2017-05-27,1000.00,2017-03-28 16:30:00,0.00,failed,0,GB,0.00,0.00,1285.35,
980183585,Makenzie Makes MUSIC,Indie Rock,Music,USD,2011-12-17,10000.00,2011-11-02 00:30:25,10427.00,successful,136,US,10427.00,10427.00,10000.00,
980186697,American Exorcism,Narrative Film,Film & Video,USD,2013-05-03,2500.00,2013-04-03 18:27:46,0.00,failed,0,US,0.00,0.00,2500.00,
980186907,The alpini minivelo - keep it simple.,Product Design,Design,GBP,2016-01-30,35000.00,2015-12-01 12:04:38,2508.00,failed,10,GB,3769.26,3649.86,50935.02,
980187147,"Le Corbeau, supporting local farms & community, opening soon",Food,Food,USD,2012-06-15,25000.00,2012-05-11 18:14:11,4620.00,failed,52,US,4620.00,4620.00,25000.00,
980199226,ULTIMUS,Tabletop Games,Games,EUR,2017-05-15,20000.00,2017-03-16 15:33:07,1469.00,canceled,23,DE,152.86,1642.20,22358.11,
980202355,Teddy Bears for Homeless Kids @ Christmas,Crafts,Crafts,USD,2017-12-16,1000.00,2017-11-16 13:03:29,121.00,failed,4,US,100.00,121.00,1000.00,
980207665,un chef en cavale,Bacon,Food,CAD,2017-06-30,10000.00,2017-05-01 21:34:21,60.00,failed,2,CA,0.00,46.31,7718.43,
980207695,DISTANCE FROM THE UNIVERSE,Graphic Design,Design,USD,2015-02-25,500.00,2015-01-26 23:53:29,661.00,successful,13,US,661.00,661.00,500.00,
980213160,3TONE ART  ___________Painting with Drill Bits,Mixed Media,Art,USD,2012-03-11,22500.00,2012-02-10 20:56:47,3734.00,failed,39,US,3734.00,3734.00,22500.00,
980217220,"""North Star"" Kyle Carey's Sophomore Album",Country & Folk,Music,USD,2013-11-03,17500.00,2013-09-29 18:08:07,19710.60,successful,288,US,19710.60,19710.60,17500.00,
980219011,HygienIQ - Auto Drain Enclosed Hygiene Container,Product Design,Design,USD,2017-03-31,5000.00,2017-03-01 16:51:04,802.00,failed,18,US,400.00,802.00,5000.00,
980222463,Düsseldorf - photo exhibition,Fine Art,Photography,EUR,2016-12-18,400.00,2016-11-18 12:53:34,38.00,canceled,1,DE,40.65,39.69,417.84,
980223757,The SmokeStack Co. New oxygen starved smoke canister!,Food,Food,USD,2013-12-19,50000.00,2013-11-19 21:41:43,137.00,failed,3,US,137.00,137.00,50000.00,
980228934,UnimeTV - Revolutionizing Anime,Web,Technology,USD,2015-01-01,10000.00,2014-12-02 21:13:14,0.00,failed,0,US,0.00,0.00,10000.00,
98024368,Drone Scouting and Videography,Camera Equipment,Technology,USD,2015-03-28,3500.00,2015-02-16 23:38:54,2.00,failed,2,US,2.00,2.00,3500.00,
980247862,Rippin' E Brakes debut album,Rock,Music,USD,2014-01-01,4000.00,2013-11-27 18:09:17,420.00,failed,14,US,420.00,420.00,4000.00,
980259006,Own an original Painting,Painting,Art,USD,2012-03-18,500.00,2012-01-18 17:35:38,0.00,failed,0,US,0.00,0.00,500.00,
980260646,Poppy: Turn Your iPhone into a 3D Camera,Product Design,Design,USD,2013-07-26,40000.00,2013-06-26 16:50:59,190020.50,successful,2924,US,190020.50,190020.50,40000.00,
980271677,Multiple Me - Debut Album Release,Rock,Music,USD,2015-10-01,6500.00,2015-09-02 14:27:37,6966.00,successful,92,US,6966.00,6966.00,6500.00,
980288346,Coolaid Animal Cooling and Recovery,Wearables,Technology,USD,2017-09-29,10000.00,2017-08-30 13:07:33,0.00,failed,0,US,0.00,0.00,10000.00,
980292323,BECOMING AN ANGEL ~ Dancing Through The Veil ~ ,Fiction,Publishing,USD,2010-09-20,3000.00,2010-08-21 03:02:17,125.00,failed,5,US,125.00,125.00,3000.00,
980293528,Logo Means NonSmoking,Design,Design,USD,2015-12-24,15000.00,2015-11-24 23:00:08,0.00,failed,0,US,0.00,0.00,15000.00,
980299814,Khaos Kustoms,Product Design,Design,USD,2015-02-24,10000.00,2015-01-29 17:59:30,4.00,failed,4,US,4.00,4.00,10000.00,
980306815,"Gun, Blade, and Shade",Webcomics,Comics,USD,2015-03-25,3000.00,2015-02-22 20:11:02,770.00,failed,17,US,770.00,770.00,3000.00,
980308254,Portable Landscape,Painting,Art,USD,2010-09-10,3500.00,2010-08-07 21:39:49,3775.88,successful,49,US,3775.88,3775.88,3500.00,
980311756,FLIPSIDE RADIO,Audio,Journalism,GBP,2015-04-21,1800.00,2015-03-31 12:53:29,2031.00,successful,45,GB,3019.71,3070.76,2721.50,
980311863,Elbow Grease Theatre presents THE WOODEN LAMB,Theater,Theater,USD,2012-02-05,2000.00,2012-01-06 19:45:45,2381.00,successful,87,US,2381.00,2381.00,2000.00,
980321711,Kentucky Wildcat vs Irish Wildcat,Drinks,Food,USD,2015-04-12,200.00,2015-04-01 19:52:53,13.00,failed,2,US,13.00,13.00,200.00,
98032618,Notre Dame de Saigon,Musical,Theater,SGD,2017-02-23,1000.00,2017-01-24 02:43:14,1004.00,successful,11,SG,0.00,715.25,712.40,
980328213,The Learning Star's,Crafts,Crafts,USD,2016-06-12,10500.00,2016-05-13 16:45:54,38.00,failed,3,US,38.00,38.00,10500.00,
980334065,"Publish Karl Erickson's mystery novel,""The Blood Cries Out!""",Fiction,Publishing,USD,2013-11-22,3999.00,2013-10-23 04:57:24,240.00,canceled,6,US,240.00,240.00,3999.00,
980334292,Chris P Cauley Retrospective Double Album Vinyl Pressing,Rock,Music,USD,2013-03-18,6000.00,2013-01-17 12:40:03,380.00,canceled,6,US,380.00,380.00,6000.00,
98034557,Your Clothing Co.,Fashion,Fashion,USD,2011-10-07,1000.00,2011-09-07 19:16:22,0.00,failed,0,US,0.00,0.00,1000.00,
980346129,DON'T MISS THE CUP,Shorts,Film & Video,GBP,2012-12-01,7750.00,2012-11-07 23:18:44,8661.00,successful,77,GB,13844.40,13865.59,12407.15,
980350936,SMASHED! A straight forward and exciting drinking game,Tabletop Games,Games,GBP,2016-07-06,6000.00,2016-06-06 21:56:03,126.00,failed,11,GB,182.93,163.63,7791.80,
980355430,ATLien: A clothing and painting company,Apparel,Fashion,USD,2015-01-10,3500.00,2014-12-16 00:13:57,0.00,failed,0,US,0.00,0.00,3500.00,
980356418,Kash's Fashions,Fashion,Fashion,USD,2015-07-04,8500.00,2015-06-04 19:01:00,6.00,failed,1,US,6.00,6.00,8500.00,
980357072,The Most Colorful Handcrafted Brooches and Headbands Ever,Accessories,Fashion,USD,2017-11-23,5000.00,2017-10-24 21:39:19,925.00,failed,13,US,105.00,925.00,5000.00,
980357150,Fountain War Book (Canceled),Fiction,Publishing,USD,2015-12-07,150000.00,2015-11-03 15:37:11,39016.00,canceled,758,US,39016.00,39016.00,150000.00,
980370670,Tsunami Debris,Photography,Photography,USD,2012-07-06,12500.00,2012-06-13 18:29:50,1.00,failed,1,US,1.00,1.00,12500.00,
980383801,The Grey Fox film,Action,Film & Video,USD,2016-10-27,8000.00,2016-09-12 04:46:28,1.00,failed,1,US,0.00,1.00,8000.00,
980387219,Steven and William Ladd: Shaboygen,Art,Art,USD,2012-08-11,10000.00,2012-07-12 16:40:56,16401.00,successful,160,US,16401.00,16401.00,10000.00,
980388841,Tephlon Funk!,Graphic Novels,Comics,USD,2015-11-05,15000.00,2015-10-06 14:55:03,22027.00,successful,368,US,22027.00,22027.00,15000.00,
980392235,Stylish Travel Jacket,Apparel,Fashion,HKD,2016-12-25,20000.00,2016-11-29 01:06:04,1860.00,failed,3,HK,159.88,239.83,2578.82,
98041241,Archive 2013: From the Mixed-Up Files of Diana G. Kimball,Periodicals,Publishing,USD,2013-11-21,1000.00,2013-11-19 21:00:09,1342.00,successful,104,US,1342.00,1342.00,1000.00,
980421852,'Out Of The Rain' - Music Video,Music,Music,GBP,2013-03-12,1500.00,2013-02-10 15:58:38,1501.00,successful,13,GB,2371.41,2273.38,2271.87,
980423975,"Mask... a short film about death, family, loyalty and love.",Shorts,Film & Video,USD,2011-10-20,2370.00,2011-09-20 07:49:04,1151.00,failed,6,US,1151.00,1151.00,2370.00,
980427361,Traveling Futuristic Interactive Art Exhibition,Public Art,Art,USD,2012-03-14,35000.00,2012-01-29 03:03:20,3.00,failed,1,US,3.00,3.00,35000.00,
980428994,Brighton Library --- Writing the Next Chapter,Publishing,Publishing,USD,2015-01-07,25000.00,2014-11-25 15:46:51,1805.00,failed,15,US,1805.00,1805.00,25000.00,
980434532,Raise Your Army - MMO/STRATEGY/SHOOOTING/AWESOME,Live Games,Games,USD,2016-02-04,80000.00,2015-12-16 03:00:36,26.00,failed,2,US,26.00,26.00,80000.00,
980453795,Rooms without an appointment (rum utan möte),Food,Food,SEK,2014-12-26,20000000.00,2014-10-27 14:38:36,5605.00,failed,6,SE,772.90,712.77,2543332.02,
980456202,"Paper Birch Landing: Gallery, Studio, & Writers' Space",Installations,Art,USD,2016-02-27,2500.00,2015-12-29 20:13:26,236.00,failed,7,US,236.00,236.00,2500.00,
980461142,Baby Barbecue,Food,Food,USD,2014-08-16,50.00,2014-07-17 20:58:32,0.00,failed,0,US,0.00,0.00,50.00,
980479980,Flying Queens: A Basketball Dynasty,Documentary,Film & Video,USD,2015-03-22,39000.00,2015-02-19 22:44:21,39045.00,successful,189,US,39045.00,39045.00,39000.00,
980486817,A trip to Prague,Documentary,Film & Video,EUR,2016-03-07,50.00,2016-01-07 19:24:30,51.00,successful,1,BE,54.83,56.56,55.45,
980487247,Built by Ernie — an inspiring story,Crafts,Crafts,USD,2016-12-31,3000.00,2016-12-01 01:10:34,1375.00,failed,20,US,65.00,1375.00,3000.00,
980503538,Dungeons & Dragons Board Game Adventure,Tabletop Games,Games,AUD,2017-08-18,50.00,2017-07-19 23:08:04,25.00,canceled,3,AU,19.71,19.79,39.58,
98050911,Rite of Passage the Film 2,Documentary,Film & Video,USD,2014-02-23,5000.00,2014-01-24 21:23:56,6925.00,successful,53,US,6925.00,6925.00,5000.00,
980514584,Subform: A modern tool for digital product designers,Software,Technology,USD,2016-11-03,100000.00,2016-10-04 06:51:56,112651.67,successful,981,US,9756.00,112651.67,100000.00,
980518663,Skinny Love,Shorts,Film & Video,USD,2011-12-30,1500.00,2011-10-31 18:44:44,220.00,failed,7,US,220.00,220.00,1500.00,
980522602,Steve's Story,Animation,Film & Video,EUR,2018-01-26,25000.00,2017-12-27 14:11:10,5.00,live,1,IT,0.00,6.07,30342.38,
980523094,"David Walsh, Bowlmaker: Projects of Earth- Fine Wooden Bowls",Woodworking,Crafts,USD,2017-09-07,250.00,2017-08-27 23:04:54,6098.00,successful,56,US,3334.00,6098.00,250.00,
98052342,"""Aux vins bavards"", bar à vins, bar à tapas #facebook",Food,Food,EUR,2016-03-29,8500.00,2016-01-29 16:45:18,211.00,failed,6,FR,229.84,241.21,9717.17,
980524706,Pixel Loot - Dungeon Maker,Tabletop Games,Games,USD,2016-04-06,200.00,2016-03-22 15:54:20,3295.00,successful,126,US,3295.00,3295.00,200.00,
980526854,"Debut EP ""Lines""",Indie Rock,Music,CAD,2016-12-31,6000.00,2016-11-19 19:18:47,110.00,failed,5,CA,0.00,82.97,4525.57,
980526931,Ravines - Our first/third EP,Pop,Music,NZD,2016-04-29,5000.00,2016-03-30 02:05:19,5130.00,successful,54,NZ,3425.46,3576.41,3485.78,
980537963,Hanchu - Buy/Sell Games Directly with Gamers.,Video Games,Games,EUR,2016-06-16,7000.00,2016-05-17 12:16:33,804.00,failed,19,NL,909.22,904.82,7877.83,
98053871,Codename: Morningstar,Tabletop Games,Games,USD,2015-01-05,425000.00,2014-12-06 02:59:19,74158.00,failed,1250,US,74158.00,74158.00,425000.00,
980545671,Sticks and Strings!! Ode is making a new record!!,Indie Rock,Music,USD,2012-02-12,1000.00,2012-01-25 21:58:56,1360.00,successful,18,US,1360.00,1360.00,1000.00,
980551426,Hollywood Arrangers Youth Orchestra - HAYO,Classical Music,Music,USD,2017-02-09,10000.00,2017-01-10 19:30:50,111.00,canceled,5,US,86.00,111.00,10000.00,
980553243,Tattooed & Tenacious: A Museum Exhibit on Women and Tattoos,Art,Art,USD,2015-06-22,2500.00,2015-06-01 18:00:47,3798.00,successful,58,US,3798.00,3798.00,2500.00,
980553982,New Years Rulin's - Photos Inspired by Woody Guthrie,Photography,Photography,USD,2012-06-06,2500.00,2012-05-07 20:53:06,2950.00,successful,48,US,2950.00,2950.00,2500.00,
980555200,Scalawag: The new magazine for Southern politics and culture,Journalism,Journalism,USD,2015-04-01,20000.00,2015-03-02 16:57:06,31548.00,successful,374,US,31548.00,31548.00,20000.00,
980555247,aerial photography,Photography,Photography,USD,2015-07-03,15000.00,2015-06-05 22:56:29,0.00,failed,0,US,0.00,0.00,15000.00,
98055640,A Secret Safe to Tell (Swahili). Buy One or Give One.,Publishing,Publishing,AUD,2016-09-25,13000.00,2016-07-27 13:20:17,13325.55,successful,300,AU,82.29,10147.39,9899.48,
980562553,SomnoScope,Wearables,Technology,EUR,2017-01-21,100000.00,2016-12-22 12:47:58,977.00,failed,5,NL,414.43,1043.54,106810.22,
980572246,A Special Video for My Sister's Wedding,Family,Film & Video,USD,2014-08-30,200.00,2014-08-05 18:50:54,0.00,failed,0,US,0.00,0.00,200.00,
980577591,Underscene Magazine,Publishing,Publishing,USD,2013-10-20,15000.00,2013-08-22 01:29:05,328.00,failed,8,US,328.00,328.00,15000.00,
980577792,Being ManKind,Publishing,Publishing,GBP,2017-05-15,75000.00,2017-04-10 01:07:15,76503.00,successful,959,GB,3990.30,99551.06,97595.25,
980577886,Black Lord of Eagles,Fiction,Publishing,GBP,2017-01-26,700.00,2016-12-27 23:02:31,123.00,failed,3,GB,122.79,154.25,877.85,
980578588,The Hour,Narrative Film,Film & Video,USD,2012-08-30,10500.00,2012-07-26 22:25:56,85.00,failed,3,US,85.00,85.00,10500.00,
980578943,Undeclared: Higher Education- A College Visual Novel,Video Games,Games,USD,2017-12-01,10000.00,2017-10-27 20:33:16,15267.00,successful,328,US,145.00,15267.00,10000.00,
980579872,"Project Lionheart ""Civilian"" LP Release",Hip-Hop,Music,USD,2013-04-01,5000.00,2013-03-04 23:24:07,2151.00,failed,33,US,2151.00,2151.00,5000.00,
980582331,Orgassm - Organic Cotton Fashion Wear...,Apparel,Fashion,USD,2017-02-15,2500.00,2016-12-28 00:46:47,55.00,failed,2,US,55.00,55.00,2500.00,
980594622,"RESCUE MAC, IN10SE MINUTES",Tabletop Games,Games,USD,2018-01-22,680.00,2017-12-23 03:47:04,2025.00,live,75,US,642.00,2025.00,680.00,
980595159,"""Throwback"" Pilot (Canceled)",Webseries,Film & Video,USD,2014-10-01,150.00,2014-09-01 19:00:11,0.00,canceled,0,US,0.00,0.00,150.00,
980603709,Cubetto - Coding without screens for kids aged 3 and up,Technology,Technology,USD,2017-07-20,100000.00,2017-06-20 14:00:17,781823.00,successful,3373,US,203468.00,781823.00,100000.00,
980609465,Luxe Playing Cards (printed by the USPCC) (Canceled),Playing Cards,Games,USD,2014-11-30,7500.00,2014-10-26 02:31:03,1004.00,canceled,27,US,1004.00,1004.00,7500.00,
98061434,Guide de survie d'un Français aux USA,Photobooks,Photography,EUR,2015-09-06,1500.00,2015-08-07 22:11:14,78.00,failed,4,FR,85.06,87.89,1690.20,
98061807,Lionheart,Narrative Film,Film & Video,USD,2015-03-15,1850.00,2015-02-23 15:16:28,2065.00,successful,36,US,2065.00,2065.00,1850.00,
980620347,The Midsummer Spirits,Webseries,Film & Video,AUD,2015-09-02,250.00,2015-08-03 08:17:25,15.00,failed,2,AU,10.96,10.48,174.59,
980629965,"""One Million Voices"" Documentary",Documentary,Film & Video,USD,2012-02-17,25000.00,2011-12-19 00:34:50,2345.00,failed,32,US,2345.00,2345.00,25000.00,
980641001,Writing Images – Fotogalleriet's stories and beyond,Art Books,Publishing,NOK,2017-12-15,300000.00,2017-11-21 21:41:35,17140.00,failed,21,NO,1304.12,2068.47,36204.34,
980641416,Pay-It-Forward Trackable Friendship Bracelets,Jewelry,Fashion,USD,2017-05-07,2000.00,2017-04-05 04:13:39,716.00,failed,20,US,599.00,716.00,2000.00,
980641814,Holli's Way,Farms,Food,USD,2016-02-19,170000.00,2016-01-20 15:07:43,465.00,failed,7,US,465.00,465.00,170000.00,
980646100,Uniquely Me - A Children's Book For Kids With Disabilities,Children's Books,Publishing,USD,2015-07-01,5000.00,2015-05-02 09:06:44,5843.00,successful,92,US,5843.00,5843.00,5000.00,
98065558,The Emerald World Project,Documentary,Film & Video,USD,2015-07-18,5000.00,2015-05-19 19:08:15,8.00,failed,4,US,8.00,8.00,5000.00,
98065730,The Forza Mount,Product Design,Design,USD,2016-10-05,5000.00,2016-08-31 06:47:06,5066.00,successful,194,US,549.00,5066.00,5000.00,
980661370,Clarissa's War,Narrative Film,Film & Video,USD,2015-04-13,5000.00,2015-02-12 16:17:58,2415.00,failed,25,US,2415.00,2415.00,5000.00,
980661387,Rookie Chef Island Cart,Food,Food,USD,2015-07-26,47000.00,2015-07-09 18:35:13,156.00,failed,4,US,156.00,156.00,47000.00,
980665094,Tomorrow's Promise by Mary Elizabeth Robinson,Nonfiction,Publishing,USD,2012-05-22,9500.00,2012-04-22 03:28:50,0.00,failed,0,US,0.00,0.00,9500.00,
980670482,AVoice4Peace: a world-wide peace awareness documentary,Documentary,Film & Video,USD,2016-08-16,9000.00,2016-07-26 21:31:15,9483.00,successful,126,US,740.00,9483.00,9000.00,
980672057,Spending Time With...(a multi part series),Documentary,Film & Video,GBP,2016-09-14,2000.00,2016-07-16 20:53:54,432.00,canceled,12,GB,80.70,569.18,2635.12,
98067724,Euthanasia Documentary: Dying to Be Adopted,Documentary,Film & Video,USD,2012-08-13,25000.00,2012-07-12 21:09:30,476.00,failed,13,US,476.00,476.00,25000.00,
980679320,Underground Playing Cards: Diamond Edition- Printed by USPCC,Playing Cards,Games,USD,2014-08-01,9000.00,2014-07-02 01:30:18,4018.00,failed,66,US,4018.00,4018.00,9000.00,
980679629,A Mother's Worth: Celebrating Motherhood,Nonfiction,Publishing,USD,2012-06-20,1700.00,2012-05-21 13:08:10,1750.00,successful,29,US,1750.00,1750.00,1700.00,
98068827,Hong Kong Open Magic Championship 2017,Playing Cards,Games,HKD,2017-03-02,8000.00,2017-01-19 10:13:29,100.00,failed,1,HK,0.00,12.88,1030.34,
980694521,Sexywear by Anna Elizabeth I,Apparel,Fashion,USD,2018-01-17,10000.00,2017-12-18 21:56:00,5.00,live,1,US,5.00,5.00,10000.00,
980695655,Delta: Volume 1 by Ryan Nichols,Graphic Novels,Comics,USD,2016-07-27,4000.00,2016-06-27 20:24:00,8038.00,successful,169,US,5893.00,8038.00,4000.00,
980701655,"Art Zone-a place to create, design, learn & share!",Mixed Media,Art,USD,2015-03-31,1000.00,2015-03-01 00:46:56,0.00,failed,0,US,0.00,0.00,1000.00,
980705600,Blues At The Top Of The World,Mixed Media,Art,USD,2012-10-17,10000.00,2012-09-17 21:44:36,1021.00,failed,22,US,1021.00,1021.00,10000.00,
980708178,American Love in Prague,Webseries,Film & Video,USD,2014-06-13,5000.00,2014-04-29 14:22:32,111.00,failed,4,US,111.00,111.00,5000.00,
980713145,BeBaLa Charms - A new spin on the Lucky Rabbit's Foot,Product Design,Design,USD,2011-06-17,12500.00,2011-05-18 20:08:09,651.00,canceled,9,US,651.00,651.00,12500.00,
980722990,Two For The Road - A Short Film (Canceled),Shorts,Film & Video,USD,2010-06-24,5000.00,2010-04-06 05:39:26,70.00,canceled,3,US,70.00,70.00,5000.00,
980723250,The most comfortable underwear,Fashion,Fashion,AUD,2016-07-22,16000.00,2016-05-23 19:03:32,1561.00,failed,50,AU,1028.31,1168.24,11974.26,
9807258,When the Rain Stops: Drought and Fire in Texas,Documentary,Film & Video,USD,2012-07-03,3000.00,2012-06-13 23:13:03,3144.00,successful,44,US,3144.00,3144.00,3000.00,
98073236,Jack Houston and the Necronauts,Video Games,Games,USD,2012-08-10,56000.00,2012-06-26 05:11:14,64256.00,successful,1378,US,64256.00,64256.00,56000.00,
980739993,Monumental Graphic Design,Graphic Design,Design,GBP,2015-06-06,3000.00,2015-05-07 23:00:48,25.00,failed,3,GB,37.96,38.72,4645.98,
980753875,waste lights waste world,Installations,Art,EUR,2014-11-17,1000.00,2014-10-18 18:31:02,1322.00,successful,36,NL,1692.56,1642.20,1242.21,
980771421,The Cute Cocoon - The Ultimate Car Seat Canopy,Product Design,Design,CAD,2016-07-07,20000.00,2016-06-07 20:21:32,486.00,failed,9,CA,374.95,373.44,15368.07,
980774782,Panda Planner Pro: Happiness + Productivity = Success!,Product Design,Design,USD,2016-04-02,10000.00,2016-02-29 17:00:53,26944.00,successful,829,US,26944.00,26944.00,10000.00,
980776585,"T-RUMP ""TWEETS"" COFFEE BOOK",Nonfiction,Publishing,CAD,2016-08-16,50000.00,2016-06-17 14:59:33,127.00,failed,9,CA,97.53,98.88,38928.68,
980777806,Wired To Worship,Faith,Music,GBP,2017-07-29,6000.00,2017-06-24 09:05:44,0.00,failed,0,GB,0.00,0.00,7887.47,
980779065,Dude with a Geo. Episode 1,Comedy,Film & Video,USD,2015-12-13,500.00,2015-11-13 23:58:18,0.00,failed,0,US,0.00,0.00,500.00,
980779741,The Age Of Wordsworth by Four Humors Theater,Theater,Theater,USD,2011-02-28,2250.00,2011-01-29 01:24:55,2261.41,successful,54,US,2261.41,2261.41,2250.00,
980784725,The Last West: A 220-page original graphic novel (Canceled),Comics,Comics,USD,2013-05-09,45000.00,2013-04-08 06:03:58,8895.00,canceled,139,US,8895.00,8895.00,45000.00,
9807965,The Prophet Walker Book Trailer,Film & Video,Film & Video,USD,2013-10-20,3000.00,2013-09-20 22:56:36,685.00,failed,15,US,685.00,685.00,3000.00,
980802502,Art As A Hole,Webseries,Film & Video,USD,2014-01-20,2000.00,2013-12-30 22:38:27,2035.00,successful,34,US,2035.00,2035.00,2000.00,
980802854,VIETNAM - The fascinating country (Canceled),Photography,Photography,USD,2011-03-21,6000.00,2011-01-20 12:10:33,0.00,canceled,0,US,0.00,0.00,6000.00,
980806678,Bicycle Four Seasons Limited Edition (Summer) Playing Cards,Playing Cards,Games,USD,2017-12-03,2000.00,2017-11-03 20:17:09,3756.00,successful,149,US,900.00,3756.00,2000.00,
98081203,goWysh: The social Wishlist site,Technology,Technology,USD,2016-09-15,250000.00,2016-07-17 03:18:43,1000.00,failed,1,US,1000.00,1000.00,250000.00,
